고유 번호,지침_원문,지침,오류 유형,디바이스,문제점 및 개선 방안,점검/문구 사용 시 주의사항,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",초점 또는 키보드의 위치를 나타내는 요소가 시각적으로 표시되지 않은 경우,Mobile,"스크린 리더로 콘텐츠 순차탐색/역탐색 시, 상단에 고정된 헤더 영역에 가려진 요소로 초점이 진입하여 키보드 초점을 명확하게 구분할 수 없음
헤더 영역 만큼의 scroll-padding을 제공하여 초점이 명확하게 변별되도록 해야 함",html{scroll-padding-top: px;},,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,PC,"특별한 기능이 없는 요소에 키보드 초점이 진입하여 사용자에게 혼동을 줌
기획 의도를 확인하여 적절한 기능이 실행되도록 수정하거나 기능이 없는 경우 상호작용이 없는 태그로 마크업을 변경해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,PC,기능이 없는 요소에 tabindex 속성을 선언하고 속성값을 부여하여 불필요하게 초점이 진입하고 있으므로 속성을 삭제해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,PC,링크 요소에 누락된 목적지 속성(href)과 속성값을 선언하거나 별도의 role 속성을 지정하여 스크린 리더가 해당 UI를 기능이 있는 요소로 인식할 수 있게 해야 함,기획 의도상 링크/버튼으로 작동하는 요소인 경우 이 항믁으로 표시,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,Mobile,"상호작용을 지원하지 않는 요소(<>)에 이벤트를 연결하여 스크린 리더에서 UI의 역할을 인지할 수 없음
컨트롤 요소를 스크린 리더로 접근 및 조작할 수 있도록 상호작용이 가능한 태그(<a>, <button> 등)로 변경하거나 별도의 role 속성을 지정해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,공통,"입력서식이 시각적으로 표시되지 않도록 display:none을 적용하여 스크린 리더에서 UI의 역할을 인지할 수 없음
입력서식에 사용된 display:none 스타일을 삭제하고 개선 방안을 참조하여 적절한 방식으로 스타일을 제거해야 함",input {position: absolute;  z-index: -1;  left:0;  top: 0;},,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",텍스트 등 운용할 수 없는 요소에 초점이 되는 경우,Mobile,"컨트롤 요소에 적용된 text-indent 속성으로 인해 스크린 리더 가상 초점이 컨트롤 요소의 실제 위치를 벗어난 ~에 표시되고 있으므로 text-indent 속성을 삭제하고 적절한 방식으로 숨김 텍스트를 제공해야 함
",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","좌·우 쓸기(이전항목, 다음 항목)동작을 할 경우 초점의 이동순서가 논리적이지 않으며 일관성이 없는 경우",Mobile,"컨트롤 요소에 뷰포트 너비를 벗어나는 (text-indent 속성값 / position 값)이 적용되어 스크린 리더 초점의 크기와 요소의 크기가 상응하지 않아 스크린 리더와 시각을 동시에 활용하는 사용자에게 혼동을 줌
컨트롤 요소에 적용된 부적절한 스타일을 삭제하고 개선 방안을 참조하여 적절한 방식으로 스타일을 제거해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,PC,키보드 초점이 (뷰포트/캐러셀 목록)을 벗어나는 영역에 배치된 시각적으로 확인할 수 없는 요소로 진입하지 않도록 표시되고 있는 요소 외의 영역 또는 요소에 display:none 속성을 적용해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,Mobile,스크린 리더 초점이 (뷰포트/캐러셀 목록)을 벗어나는 영역에 배치된 시각적으로 확인할 수 없는 요소로 진입하지 않도록 표시되고 있는 요소 외의 영역 또는 요소에 display:none 속성을 적용해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,PC,키보드 초점이 뷰포트를 벗어나는 영역에 배치된 시각적으로 확인할 수 없는 전체 메뉴 내부 링크 요소로 진입하지 않도록 표시되고 있는 요소 외의 영역의 시간적 출현을 위치 뿐만 아니라 display:none 속성으로 제어해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,Mobile,스크린 리더 초점이 뷰포트를 벗어나는 영역에 배치된 시각적으로 확인할 수 없는 전체 메뉴 내부 링크 요소로 진입하지 않도록 표시되고 있는 요소 외의 영역의 시간적 출현을 위치 뿐만 아니라 display:none 속성으로 제어해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,PC,"별도의 스타일을 적용하기 위해 시각적으로 숨겨 놓은 입력 서식으로 초점이 진입하고 있음
입력 서식에 초점이 진입하였을 때(:focus) 입력서식의 역할을 대신하는 요소에 강제로 테두리를 그려 초점을 확인할 수 있도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,공통,기능이 없는 요소로 초점이 진입하지 않도록 용도를 확인 후 (링크/버튼)을 삭제해야 함,,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,PC,"(기능이 없는 요소/시각적으로 확인되지 않는 요소)로 키보드 초점이 이동하고 있음
키보드로 접근이 필요한 상황에만 관련 기능이 작동될 수 있도록 tabindex 속성값을 -1로 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,PC,"시각적으로 확인되지 않는 요소로 키보드 초점이 이동하고 있음
기획 의도를 확인하여 사용하지 않는 요소인 경우 마크업을 삭제하거나 display:none을 적용해야 하며, 사용되는 요소인 경우 시각적으로 표시되기 전까지 display:none, visibility:hidden, aria-hidden=""true"" 같은 속성을 적용하여 스크린 리더/키보드 초점이 접근하지 않도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.",화면에 보이지 않거나 의미 없는 개체에 초점이 이동되는 경우,Mobile,"시각적으로 확인되지 않는 요소로 스크린 리더 초점이 이동하고 있음
기획 의도를 확인하여 사용하지 않는 요소인 경우 마크업을 삭제하거나 display:none을 적용해야 하며, 사용되는 요소인 경우 시각적으로 표시되기 전까지 display:none, visibility:hidden, aria-hidden=""true"" 같은 속성을 적용하여 스크린 리더/키보드 초점이 접근하지 않도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
11,"(초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","11. (초점 이동과 표시) 키보드에 의한 초점은 논리적으로 이동해야 하며, 시각적으로 구별할 수 있어야 한다.","키보드 조작이 불가능한 상태가 되어 다음 사용자 입력 또는 컨트롤 등으로 초점을 이
동할 수 없거나 이전 페이지로 초점을 이동할 수 없는 경우",PC,"키보드 초점이 특정 요소에 갇혀 다른 항목으로 이동 및 탐색할 수 없음
사용자의 페이지 탐색에 방해되지 않도록 tab, shift+tab 키 실행 시 키보드 초점이 갇히지 않게 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
12,(조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,12. (조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,컨트롤의 크기가 대각선으로 6.0mm 이상 제공하지 않은 경우,PC,"컨트롤의 크기가 지나치게 작아 식별과 조작이 어려움
컨트롤 자체의 크기를 17px × 17px 이상으로 확대하거나 여백(padding)을 활용하여 조작에 반응하는 영역을 17px * 17px 이상으로 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
12,(조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,12. (조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,컨트롤의 크기가 대각선으로 6.0mm 이상 제공하지 않은 경우,Mobile,"컨트롤의 크기가 지나치게 작아 식별과 조작이 어려움
컨트롤 자체의 크기를 24px × 24px 이상으로 확대하거나 여백(padding)을 활용하여 조작에 반응하는 영역을 24px × 24px 이상으로 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
12,(조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,12. (조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,컨트롤의 크기가 대각선으로 6.0mm 이상 제공하지 않은 경우,공통,"컨트롤의 크기가 지나치게 작아 식별과 조작이 어려움
(체크박스/라디오 버튼)을 <label>과 연결하여 레이블로 클릭 영역을 확장해야 함",,,,,,,,,,,,,,,,,,,,,,,
12,(조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,12. (조작 가능) 사용자 입력 및 콘트롤은 조작 가능하도록 제공되어야 한다.,"링크, 사용자 입력, 기타 컨트롤의 테두리 안쪽으로 1픽셀 이상의 여백을 제공하지 않은 경우",공통,,,,,,,,,,,,,,,,,,,,,,,,
13,(문자 단축키) 문자 단축키는 오동작으로 인한 오류를 방지하여야 한다.,13. (문자 단축키) 문자 단축키는 오동작으로 인한 오류를 방지하여야 한다.,"단일 문자 단축키(대/소문자, 구두점, 기호 등 글자키, 숫자키, 특수문자키 등)를 제공할 때 관련 기능을 제공하지 않은 경우",PC,"단일 문자 단축키를 지정하는 경우, 다음 중 1가지 이상의 기능을 제공하여 보조 기술의 단축키와의 충돌을 방지해야 함
1) 단축키 사용을 비활성화하는 기능 제공
2) 단축키를 재설정하거나, 기능키와 조합하여 사용할 수 있는 설정 제공
3) 관련 요소가 초점을 받은 상태에서만 단축키를 이용할 수 있음",,,,,,,,,,,,,,,,,,,,,,,
